shs,hsg,scl,clg,adv,PEXP,PEXP2,PEXP3,PEXP4,PEXP5,PEXP6,PEXP7,PEXP8,PEXP9,MALE,NE,MW,SO,WE,wage,lwage
0,1,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,1,0,0,12,2.484906649788
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,1,0,0,16,2.77258872223978
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,1,0,0,11,2.39789527279837
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,1,0,0,11,2.39789527279837
0,0,0,1,0,15,2.25,3.375,5.0625,7.59375,11.390625,17.0859375,25.62890625,38.443359375,0,0,1,0,0,26.78,3.28765534026303
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,1,0,0,10,2.30258509299405
0,1,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,1,0,0,10,2.30258509299405
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2.39789527279837
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,2.19722457733622
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2.30258509299405
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2.484906649788
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.5,2.2512917986065
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,2.83321334405622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,2.30258509299405
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.75,2.69124308278583
0,1,0,0,0,10,1,1,1,1,1,1,1,1,1,0,1,0,0,13.75,2.62103882411258
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.5,2.2512917986065
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2.484906649788
0,0,1,0,0,27,7.29,19.683,53.1441,143.48907,387.420489,1046.0353203,2824.29536481,7625.597484987,1,0,0,0,1,18.3,2.90690105984738
0,0,1,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,1,0,0,0,1,16,2.77258872223978
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.25,2.11021320034659
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,2.39789527279837
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.25,2.22462355152433
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25,2.11021320034659
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,0,0,1,21,3.04452243772342
0,1,0,0,0,17,2.89,4.913,8.3521,14.19857,24.137569,41.0338673,69.75757441,118.587876497,1,0,0,0,1,13.78,2.62321826558551
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,2.39789527279837
0,0,0,1,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0,0,0,0,1,5,1.6094379124341
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,2.19722457733622
0,0,1,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,1,8.5,2.14006616349627
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12.5,2.52572864430826
0,1,0,0,0,16,2.56,4.096,6.5536,10.48576,16.777216,26.8435456,42.94967296,68.719476736,1,0,0,0,1,28,3.3322045101752
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,0,1,9,2.19722457733622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,2.30258509299405
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.19722457733622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.19722457733622
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2.39789527279837
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,0,1,9.5,2.2512917986065
0,1,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,1,10.5,2.35137525716348
0,1,0,0,0,13,1.69,2.197,2.8561,3.71293,4.826809,6.2748517,8.15730721,10.604499373,1,0,0,0,1,10.5,2.35137525716348
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.25,2.32727770558442
1,0,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,1,9,2.19722457733622
0,0,1,0,0,10,1,1,1,1,1,1,1,1,1,0,0,0,1,33.5,3.51154543883102
0,1,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,1,18,2.89037175789616
0,1,0,0,0,10,1,1,1,1,1,1,1,1,1,1,0,0,0,14.5,2.67414864942653
0,0,0,1,0,17,2.89,4.913,8.3521,14.19857,24.137569,41.0338673,69.75757441,118.587876497,1,1,0,0,0,21,3.04452243772342
0,1,0,0,0,66,43.56,287.496,1897.4736,12523.32576,82653.950016,545516.0701056,3600406.06269696,23762680.0137999,1,1,0,0,0,15,2.70805020110221
0,1,0,0,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,0,1,0,0,0,7.25,1.98100146886658
1,0,0,0,0,27,7.29,19.683,53.1441,143.48907,387.420489,1046.0353203,2824.29536481,7625.597484987,0,1,0,0,0,11,2.39789527279837
0,0,1,0,0,32,10.24,32.768,104.8576,335.54432,1073.741824,3435.9738368,10995.11627776,35184.372088832,1,1,0,0,0,20,2.99573227355399
0,0,0,1,0,15,2.25,3.375,5.0625,7.59375,11.390625,17.0859375,25.62890625,38.443359375,1,1,0,0,0,25,3.2188758248682
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2.30258509299405
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,1,0,0,0,16,2.77258872223978
0,0,0,1,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,0,1,0,0,0,17,2.83321334405622
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,2.30258509299405
0,1,0,0,0,27,7.29,19.683,53.1441,143.48907,387.420489,1046.0353203,2824.29536481,7625.597484987,0,1,0,0,0,12,2.484906649788
0,1,0,0,0,10,1,1,1,1,1,1,1,1,1,1,0,0,0,18,2.89037175789616
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2.07944154167984
0,0,1,0,0,32,10.24,32.768,104.8576,335.54432,1073.741824,3435.9738368,10995.11627776,35184.372088832,1,1,0,0,0,26,3.25809653802148
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2.30258509299405
0,0,1,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,1,0,0,0,13,2.56494935746154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.75,2.87638551592142
0,0,1,0,0,28,7.84,21.952,61.4656,172.10368,481.890304,1349.2928512,3778.01998336,10578.455953408,1,1,0,0,0,33,3.49650756146648
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,1,0,0,0,11,2.39789527279837
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,2.484906649788
0,0,1,0,0,10,1,1,1,1,1,1,1,1,0,1,0,0,0,4.83,1.57484646766448
1,0,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,1,0,0,0,10,2.30258509299405
1,0,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,1,0,0,0,9,2.19722457733622
0,1,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,1,0,0,0,13,2.56494935746154
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2.19722457733622
0,0,0,1,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,1,0,0,0,26.63,3.28203839982584
0,0,1,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,1,1,0,0,0,30.65,3.42263266238222
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.5,2.01490302054226
0,1,0,0,0,39,15.21,59.319,231.3441,902.24199,3518.743761,13723.1006679,53520.09260481,208728.361158759,0,1,0,0,0,17.5,2.86220088092947
0,1,0,0,0,26,6.76,17.576,45.6976,118.81376,308.915776,803.1810176,2088.27064576,5429.503678976,0,1,0,0,0,15,2.70805020110221
0,1,0,0,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,0,1,0,0,0,16.25,2.78809290877575
0,0,1,0,0,15,2.25,3.375,5.0625,7.59375,11.390625,17.0859375,25.62890625,38.443359375,0,1,0,0,0,15,2.70805020110221
0,0,0,0,1,42,17.64,74.088,311.1696,1306.91232,5489.031744,23053.9333248,96826.51996416,406671.383849472,1,1,0,0,0,20.67,3.02868337369368
0,0,0,1,0,27,7.29,19.683,53.1441,143.48907,387.420489,1046.0353203,2824.29536481,7625.597484987,0,1,0,0,0,47,3.85014760171006
0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,0,0,0,13.5,2.60268968544438
1,0,0,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,1,0,0,0,0,10.5,2.35137525716348
0,1,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,0,7.25,1.98100146886658
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,0,18,2.89037175789616
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.19722457733622
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.15,2.09801792725277
1,0,0,0,0,18,3.24,5.832,10.4976,18.89568,34.012224,61.2220032,110.19960576,198.359290368,1,0,0,0,0,8.44,2.13298230860787
0,0,0,1,0,29,8.41,24.389,70.7281,205.11149,594.823321,1724.9876309,5002.46412961,14507.145975869,0,0,0,0,0,22,3.09104245335832
0,0,0,1,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,0,0,17.5,2.86220088092947
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,0,12,2.484906649788
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,0,16,2.77258872223978
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.07944154167984
0,1,0,0,0,10,1,1,1,1,1,1,1,1,1,0,0,0,0,22,3.09104245335832
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3.17805383034795
0,0,1,0,0,12,1.44,1.728,2.0736,2.48832,2.985984,3.5831808,4.29981696,5.159780352,1,0,0,0,0,24,3.17805383034795
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2.89037175789616
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2.30258509299405
0,0,0,1,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,0,14,2.63905732961526
0,1,0,0,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,1,0,0,0,0,14,2.63905732961526
0,0,0,1,0,10,1,1,1,1,1,1,1,1,0,0,0,0,0,40.35,3.69759139471596
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2.19722457733622
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2.56494935746154
0,0,1,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,0,0,0,0,0,9,2.19722457733622
0,1,0,0,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,0,0,0,0,0,8.25,2.11021320034659
0,0,0,1,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,0,0,0,0,1,20,2.99573227355399
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,2.70805020110221
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,2.30258509299405
0,0,0,0,1,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,1,14.5,2.67414864942653
0,0,0,0,1,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,15,2.70805020110221
0,0,1,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,0,0,1,13,2.56494935746154
0,1,0,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,0,0,0,0,1,13.62,2.61153930072137
0,1,0,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0,0,0,0,1,10,2.30258509299405
0,0,0,1,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,0,1,10,2.30258509299405
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,2.07944154167984
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,1,11.33,2.42745407503992
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,0,1,14,2.63905732961526
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,0,1,12,2.484906649788
0,0,1,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,0,1,15.78,2.75874331541773
0,1,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,1,10,2.30258509299405
0,1,0,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,1,9,2.19722457733622
0,0,1,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,0,1,12,2.484906649788
0,1,0,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,1,0,0,0,1,16,2.77258872223978
0,1,0,0,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,1,0,0,0,1,14,2.63905732961526
1,0,0,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,1,15,2.70805020110221
0,1,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,0,0,1,8.5,2.14006616349627
0,1,0,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,0,0,0,0,1,8.5,2.14006616349627
0,0,0,0,1,60,36,216,1296,7776,46656,279936,1679616,10077696,1,0,0,0,1,30,3.40119738166216
0,0,0,1,0,10,1,1,1,1,1,1,1,1,0,0,0,0,1,21,3.04452243772342
0,1,0,0,0,21,4.41,9.261,19.4481,40.84101,85.766121,180.1088541,378.22859361,794.280046581,1,0,0,0,1,15,2.70805020110221
0,1,0,0,0,24,5.76,13.824,33.1776,79.62624,191.102976,458.6471424,1100.75314176,2641.807540224,1,0,0,0,1,14,2.63905732961526
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,0,1,13,2.56494935746154
0,1,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,8.25,2.11021320034659
0,0,1,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,0,1,12.35,2.51365606307399
0,0,1,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,1,11,2.39789527279837
1,0,0,0,0,26,6.76,17.576,45.6976,118.81376,308.915776,803.1810176,2088.27064576,5429.503678976,0,0,0,0,1,11,2.39789527279837
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.38629436111989
0,0,0,1,0,10,1,1,1,1,1,1,1,1,0,0,0,0,0,21,3.04452243772342
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,0,11,2.39789527279837
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,0,11,2.39789527279837
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,0,11,2.39789527279837
0,0,1,0,0,28,7.84,21.952,61.4656,172.10368,481.890304,1349.2928512,3778.01998336,10578.455953408,0,0,0,0,0,11.5,2.4423470353692
0,1,0,0,0,12,1.44,1.728,2.0736,2.48832,2.985984,3.5831808,4.29981696,5.159780352,1,0,0,0,0,10,2.30258509299405
1,0,0,0,0,13,1.69,2.197,2.8561,3.71293,4.826809,6.2748517,8.15730721,10.604499373,1,0,0,0,0,10.5,2.35137525716348
1,0,0,0,0,13,1.69,2.197,2.8561,3.71293,4.826809,6.2748517,8.15730721,10.604499373,1,0,0,0,0,10.5,2.35137525716348
1,0,0,0,0,34,11.56,39.304,133.6336,454.35424,1544.804416,5252.3350144,17857.93904896,60716.992766464,1,0,0,0,0,12,2.484906649788
0,0,0,1,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,0,0,0,0,0,26,3.25809653802148
0,0,1,0,0,20,4,8,16,32,64,128,256,512,1,0,0,0,0,25,3.2188758248682
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2.39789527279837
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2.89037175789616
1,0,0,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,0,12,2.484906649788
0,0,0,1,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,1,0,0,0,0,48,3.87120101090789
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,2.2512917986065
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2.77258872223978
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2.77258872223978
0,0,1,0,0,10,1,1,1,1,1,1,1,1,1,0,0,0,0,9.25,2.22462355152433
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,0,0,0,0,0,15,2.70805020110221
0,0,1,0,0,6,0.36,0.216,0.1296,0.07776,0.046656,0.0279936,0.01679616,0.010077696,1,0,0,0,0,10.25,2.32727770558442
0,1,0,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,1,0,0,0,0,11.25,2.42036812865043
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,0,8,2.07944154167984
0,0,0,0,1,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,0,25,3.2188758248682
0,0,0,1,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,0,23,3.13549421592915
0,0,1,0,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,1,0,0,0,0,30,3.40119738166216
0,1,0,0,0,23,5.29,12.167,27.9841,64.36343,148.035889,340.4825447,783.10985281,1801.152661463,1,0,0,0,0,9,2.19722457733622
0,0,1,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,1,0,0,0,0,18,2.89037175789616
0,1,0,0,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,0,0,0,12,2.484906649788
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,2.37490575457367
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2.30258509299405
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.70805020110221
0,0,0,1,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,0,0,0,0,0,8.15,2.09801792725277
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.19722457733622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,2.35137525716348
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,2.01490302054226
0,1,0,0,0,10,1,1,1,1,1,1,1,1,1,0,0,0,0,15,2.70805020110221
0,0,1,0,0,7,0.49,0.343,0.2401,0.16807,0.117649,0.0823543,0.05764801,0.040353607,1,0,0,0,0,15,2.70805020110221
0,1,0,0,0,24,5.76,13.824,33.1776,79.62624,191.102976,458.6471424,1100.75314176,2641.807540224,1,0,0,0,0,10,2.30258509299405
0,0,0,1,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,0,0,20,2.99573227355399
0,0,1,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,0,0,0,0,0,10,2.30258509299405
0,0,0,0,1,14,1.96,2.744,3.8416,5.37824,7.529536,10.5413504,14.75789056,20.661046784,0,0,0,0,0,19,2.94443897916644
0,0,1,0,0,13,1.69,2.197,2.8561,3.71293,4.826809,6.2748517,8.15730721,10.604499373,1,0,0,0,0,20,2.99573227355399
0,1,0,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,1,0,0,0,0,7.25,1.98100146886658
0,0,1,0,0,28,7.84,21.952,61.4656,172.10368,481.890304,1349.2928512,3778.01998336,10578.455953408,1,0,0,0,0,61,4.11087386417331
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,0,14,2.63905732961526
0,0,1,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,0,15,2.70805020110221
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.39789527279837
0,0,1,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0,0,0,0,0,13.5,2.60268968544438
0,0,1,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,0,10.75,2.37490575457367
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,0,12,2.484906649788
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2.77258872223978
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2.07944154167984
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,0,18,2.89037175789616
0,0,0,1,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,1,0,0,0,0,14.5,2.67414864942653
0,0,0,1,0,8,0.64,0.512,0.4096,0.32768,0.262144,0.2097152,0.16777216,0.134217728,1,0,0,0,0,15,2.70805020110221
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.7,2.27212588550934
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.39789527279837
0,0,0,1,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,0,0,0,0,0,16,2.77258872223978
0,1,0,0,0,11,1.21,1.331,1.4641,1.61051,1.771561,1.9487171,2.14358881,2.357947691,1,0,0,0,0,18,2.89037175789616
0,0,0,1,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,0,20,2.99573227355399
0,1,0,0,0,40,16,64,256,1024,4096,16384,65536,262144,0,0,0,0,0,17,2.83321334405622
1,0,0,0,0,23,5.29,12.167,27.9841,64.36343,148.035889,340.4825447,783.10985281,1801.152661463,1,0,0,0,0,10,2.30258509299405
0,0,1,0,0,14,1.96,2.744,3.8416,5.37824,7.529536,10.5413504,14.75789056,20.661046784,0,0,0,0,0,9.81,2.28340227357727
0,0,1,0,0,1,0.01,0.001,1e-04,1e-05,1e-06,1e-07,1e-08,1e-09,1,0,0,0,0,10.75,2.37490575457367
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2.30258509299405
0,1,0,0,0,9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,1,0,0,0,0,21.68,3.07639017657145
0,0,1,0,0,3,0.09,0.027,0.0081,0.00243,0.000729,0.0002187,6.561e-05,1.9683e-05,0,0,0,0,0,9.5,2.2512917986065
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.36,2.91017438519234
0,0,0,1,0,16,2.56,4.096,6.5536,10.48576,16.777216,26.8435456,42.94967296,68.719476736,0,0,0,1,0,12,2.484906649788
0,1,0,0,0,5,0.25,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125,1,0,0,1,0,8,2.07944154167984
0,0,0,1,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,1,0,0,1,0,12,2.484906649788
1,0,0,0,0,2,0.04,0.008,0.0016,0.00032,6.4e-05,1.28e-05,2.56e-06,5.12e-07,1,0,0,1,0,15.75,2.75684036527164
0,1,0,0,0,23,5.29,12.167,27.9841,64.36343,148.035889,340.4825447,783.10985281,1801.152661463,1,0,0,1,0,16,2.77258872223978
0,1,0,0,0,38,14.44,54.872,208.5136,792.35168,3010.936384,11441.5582592,43477.92138496,165216.101262848,0,0,0,1,0,12.5,2.52572864430826
0,0,0,1,0,10,1,1,1,1,1,1,1,1,0,0,0,1,0,17,2.83321334405622
0,0,0,1,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,1,0,18,2.89037175789616
0,0,0,1,0,4,0.16,0.064,0.0256,0.01024,0.004096,0.0016384,0.00065536,0.000262144,0,0,0,1,0,15,2.70805020110221
